timestamp,building_id,room_id,temperature_c,humidity_percent,energy_usage_kwh,water_usage_liters,occupancy_count,device_status,maintenance_issue_type,maintenance_frequency,maintenance_resolution_time,resident_feedback_score,complaint_count,predicted_energy_usage,predicted_maintenance_need,predicted_resident_satisfaction,recommended_action
27-03-2024 13:41,B1,R9,27.2,65.4,35.5,445.4,0,On,HVAC,5,22.9,2.3,1,38.02249306,4.027629608,2.143682868,Adjust Temperature
16-03-2024 02:10,B3,R10,26,44.3,15,452,5,On,Electrical,2,8.1,1.5,1,13.50455827,2.224446775,1.760254685,Increase Maintenance
17-05-2024 02:47,B2,R2,21.2,39.6,37,485,3,On,None,4,21.4,2.3,1,33.5705469,3.611140204,2.060397442,No Action
12-06-2024 20:16,B1,R2,17.4,69.4,23.3,343.2,0,Off,Electrical,3,23.8,4,1,23.71284068,3.391653293,3.610608517,Increase Maintenance
30-05-2024 13:12,B2,R2,22.7,64.9,42.7,166.9,5,Malfunction,HVAC,0,17.1,1.4,2,44.8292327,0,1.179011227,Adjust Temperature
12-08-2024 21:51,B2,R6,21.4,44.5,15.4,328.5,3,Off,None,3,11.1,2.3,1,15.50482232,2.857422957,2.093090769,Monitor Device
10-01-2024 21:08,B3,R5,24.1,69.6,44.3,360.1,0,Off,None,1,11.8,2.8,3,46.27941553,0.866743322,3.216316497,No Action
24-07-2024 00:35,B3,R8,26.7,58.4,11.5,103.7,0,Off,Electrical,0,8.3,2,2,12.55801525,0,2.073086795,Increase Maintenance
23-04-2024 05:36,B3,R4,21.9,64.4,41.4,482.5,5,On,Plumbing,1,23.8,4.5,0,38.08680342,0.929716544,3.866363457,No Action
14-06-2024 08:33,B2,R9,24.8,52.5,18.6,335.8,1,Off,HVAC,2,20.1,1.4,3,17.57009353,1.933257157,1.237958623,Monitor Device
03-02-2024 01:19,B1,R2,25.4,32.2,48,402.2,5,Off,None,4,22.3,4.5,0,47.62834392,3.219098791,4.37272235,Adjust Temperature
07-08-2024 22:04,B1,R9,24.4,43.7,19.3,151.2,2,Off,None,3,5.9,3.2,2,20.95984656,3.2163169,3.672048029,Monitor Device
22-03-2024 00:01,B1,R2,22.5,69.1,34,194.3,1,Off,None,2,10.5,1.9,1,36.63653527,1.630443914,1.678279137,Adjust Temperature
18-02-2024 11:03,B2,R7,22.9,69.4,39.6,328,4,Malfunction,Electrical,3,1.6,4.1,1,41.60447214,3.534311374,4.414671967,Adjust Temperature
27-04-2024 12:47,B3,R6,23.7,34.6,48.9,429.2,5,Malfunction,HVAC,1,16.4,1.9,3,53.76786339,0.802238063,2.12827321,Increase Maintenance
25-01-2024 14:26,B2,R3,23.3,68.9,47.1,93.5,2,On,Electrical,3,3.2,1.6,2,47.16859086,2.796577362,1.28170304,Adjust Temperature
20-05-2024 05:04,B1,R3,20.3,56.9,31,140.2,5,On,None,5,7.8,3.3,2,32.21668816,5.247378451,3.143857816,Increase Maintenance
09-08-2024 02:39,B1,R6,22.6,39.8,29.9,335.7,3,Off,None,5,21.7,2.9,1,32.00547553,5.995741536,3.020554666,No Action
23-01-2024 14:15,B2,R7,25.8,49.2,47.4,66.7,0,Malfunction,Electrical,2,15.6,4.3,2,49.98612032,2.104827102,4.764892223,Increase Maintenance
27-03-2024 13:34,B3,R1,26,64.4,7.4,347.2,4,On,None,2,2.5,2.6,1,8.115340615,1.635839516,2.28415634,Adjust Temperature
07-07-2024 08:56,B1,R5,22.1,33.5,27.5,88.6,1,On,None,0,18,3.5,2,29.83869149,0,3.820292095,Monitor Device
01-01-2024 00:50,B3,R3,22.8,58.2,9.6,451.2,5,On,Plumbing,4,19.1,1.8,0,9.445710779,4.75835406,1.871570435,No Action
06-06-2024 17:44,B2,R5,23.5,55.1,29.7,498.7,3,On,Electrical,5,19.9,1,3,28.17407041,5.612345999,0.959690317,No Action
15-02-2024 01:36,B1,R1,22.6,66.1,19.1,408.1,4,Off,Plumbing,0,20,4.2,3,20.0804896,0,4.467273601,Adjust Temperature
10-08-2024 01:18,B2,R1,24.2,53.5,12.8,324.9,4,Off,None,3,23.1,2.3,2,13.72711652,2.986031929,2.456612117,Monitor Device
13-06-2024 19:29,B1,R2,31.6,49.1,25.6,292.7,4,On,Electrical,4,20.9,1.3,2,25.72631619,4.074464269,1.146972581,Adjust Temperature
25-02-2024 01:39,B2,R1,27.7,50.3,21.6,400.4,1,Off,Electrical,2,21.9,4,3,20.22219869,2.127176889,4.090603523,Increase Maintenance
27-05-2024 22:16,B3,R6,19.9,45.6,38.9,410.9,0,Malfunction,Plumbing,2,1.8,3.1,3,38.88742889,1.932749581,2.922352975,Adjust Temperature
25-07-2024 16:14,B2,R1,23,49.5,45.2,163,1,Malfunction,None,1,11.6,4.7,1,48.40472352,0.884819022,5.005333587,Increase Maintenance
27-04-2024 08:41,B2,R3,25.2,37.8,45.4,327.5,1,Malfunction,Plumbing,1,16.6,4.3,3,42.89361042,0.828917631,4.671105659,Increase Maintenance
21-01-2024 13:58,B1,R2,24.4,43.4,7.9,324.3,3,Malfunction,HVAC,3,15.8,2.9,3,8.034692126,3.03157695,2.33026266,Monitor Device
30-06-2024 06:03,B3,R6,23.4,69.2,21.1,421,4,On,HVAC,1,10.6,3.1,3,22.00335751,0.817312897,3.048082872,Increase Maintenance
05-06-2024 15:15,B1,R5,25.3,64.1,12.2,138.7,2,Off,HVAC,1,5,3.7,1,13.33844452,1.038039065,3.451364516,Adjust Temperature
14-07-2024 16:03,B1,R2,20.8,33.5,25.1,106.6,0,Off,Electrical,5,19.5,3.8,3,26.06620308,4.538626536,3.575796621,No Action
28-05-2024 10:27,B2,R6,20.9,56.6,45.6,351.4,4,On,HVAC,0,19.3,2.1,3,49.28692941,0,2.064494746,Monitor Device
01-08-2024 18:34,B1,R8,20.4,40.6,49.3,449.7,5,Off,Electrical,5,5.7,4.3,0,53.71874463,5.258837842,5.100874932,Adjust Temperature
27-05-2024 04:30,B2,R7,23.2,54.6,22.3,449.7,3,Malfunction,Electrical,0,13,4.4,3,23.41457232,0,4.886279354,Adjust Temperature
19-05-2024 05:26,B2,R5,26.4,38.5,35.5,148.8,4,Malfunction,Plumbing,4,9.8,4.4,2,38.95292913,4.208921301,3.757830119,Adjust Temperature
13-08-2024 11:05,B1,R5,25.2,62.2,32.3,343.3,3,On,None,4,12.6,3.1,3,31.39785126,3.780048175,3.559259191,Adjust Temperature
25-07-2024 02:42,B3,R1,25.9,33.3,41.1,404.5,3,Malfunction,Electrical,5,10.7,1.8,0,39.23829929,4.469685189,1.779438413,No Action
19-03-2024 09:34,B3,R3,23.9,41,19.3,261.4,4,Off,None,0,9.5,2.5,0,20.37175162,0,2.823045397,Adjust Temperature
29-06-2024 09:34,B1,R6,25.1,54.8,42.7,498.8,0,Off,None,3,16.1,4.6,2,43.98202419,2.632779578,5.431470896,Adjust Temperature
03-08-2024 13:11,B2,R10,26.3,48.6,6.4,451.8,2,Malfunction,Plumbing,2,13.4,2.9,2,6.126912447,2.034966811,2.985218806,Increase Maintenance
23-02-2024 00:32,B3,R9,22.6,60.3,34.2,459.9,1,Malfunction,HVAC,1,17.9,2.7,0,30.96050728,1.013145847,2.662123689,Adjust Temperature
20-04-2024 00:27,B3,R8,24.6,43.5,49.6,197.7,3,Malfunction,Electrical,3,20.5,3.5,1,51.78195209,2.937422954,3.663127453,No Action
19-05-2024 19:07,B2,R3,26.1,47.3,39.2,124.3,5,On,Electrical,1,4.4,3.5,2,41.90432196,1.072440834,3.486826511,Adjust Temperature
15-05-2024 11:14,B3,R8,24.9,69.1,15.7,310.8,1,On,HVAC,3,4,2.3,2,15.5101533,3.132809661,2.221435622,Increase Maintenance
15-06-2024 01:03,B3,R6,20.7,65.2,33.7,239.1,4,Malfunction,HVAC,4,23.8,2.8,1,33.57647528,4.133964159,2.345574594,Increase Maintenance
29-04-2024 12:42,B2,R10,22.1,48.9,16.2,261,1,Off,HVAC,5,6.7,4.4,1,17.5746281,4.826329548,5.07828187,No Action
14-02-2024 16:33,B3,R8,20.3,69.3,37.3,317.2,1,Off,Electrical,3,9.4,3,2,40.61151247,3.262351083,3.31627176,Increase Maintenance
22-05-2024 08:07,B3,R5,18.4,65.8,6.7,458.9,1,Off,Electrical,0,3.6,4.9,1,6.789561535,0,5.481466932,Increase Maintenance
08-02-2024 10:07,B3,R9,23.6,57.3,47.3,73.5,1,Off,Electrical,3,10.2,4.7,2,46.858566,2.901281636,4.702486287,Monitor Device
11-07-2024 12:26,B1,R1,26.6,67.6,40.9,364.1,2,Off,None,1,9.4,4.9,3,38.26127246,0.980622474,4.306618382,Adjust Temperature
27-06-2024 10:11,B1,R6,20,64.2,29.6,460.8,5,On,Electrical,4,9.6,4.1,2,29.27658948,3.353548623,4.648479479,Adjust Temperature
07-07-2024 06:47,B2,R4,21,66.3,29.6,107.1,1,Off,HVAC,5,5.2,1.2,1,32.00225023,5.206418563,1.083020961,No Action
11-06-2024 07:33,B2,R9,25.4,67.1,11.8,312.6,2,Malfunction,Electrical,1,15.4,3.1,3,11.81026816,1.19750312,3.080602281,No Action
21-06-2024 20:05,B2,R1,27.2,43.3,21.4,413.6,3,Off,Plumbing,4,20.1,2.6,2,22.4210069,4.495616605,2.67631027,Increase Maintenance
08-08-2024 06:43,B1,R5,25.3,41.9,18.6,79.7,2,Malfunction,Electrical,1,19.6,4.2,0,17.30196343,0.931926071,4.411434709,Adjust Temperature
15-02-2024 15:57,B3,R3,25.5,43.2,21.6,270.9,2,Malfunction,Electrical,2,15.7,2.7,0,19.62119536,2.303439947,2.706783954,Increase Maintenance
20-04-2024 13:05,B1,R8,21.7,69.1,7.1,447.9,5,Malfunction,HVAC,4,3.5,2.8,1,6.667695342,4.642593288,2.410831616,Adjust Temperature
01-05-2024 22:39,B1,R4,20.8,60.4,22.1,320.1,5,Malfunction,Plumbing,2,17.4,3.2,1,24.24495046,2.356101209,3.148630774,Adjust Temperature
16-02-2024 04:33,B2,R8,22,55,41.8,89.5,4,Off,None,5,18.5,4.5,2,40.93944039,4.570997893,5.174002179,No Action
07-08-2024 00:05,B3,R10,23.6,61.7,10.6,316.2,1,On,None,4,9.9,4.3,3,9.85330096,3.266082773,4.824384018,Increase Maintenance
30-06-2024 00:14,B1,R3,20.7,49.1,23.4,472.9,1,Off,None,0,22.1,2.4,2,25.25603956,0,2.212955186,No Action
03-02-2024 08:20,B2,R3,23.2,54.6,7.9,332,1,Off,Electrical,2,19.9,4.2,2,8.602943632,2.219063912,4.923400049,Increase Maintenance
03-02-2024 18:06,B2,R3,27.9,45.9,35.3,100.2,2,On,None,4,11.1,4.5,0,37.82240869,4.423066344,4.470599588,Increase Maintenance
08-03-2024 02:12,B2,R6,22.4,61.9,47,163.8,2,On,None,5,11.3,4.6,2,42.84670423,5.975163023,5.291578479,Monitor Device
10-08-2024 05:06,B3,R5,30.6,50.4,49.4,217.6,0,Off,Electrical,3,13.7,2.6,2,51.39899508,2.63529052,2.938169323,Monitor Device
22-03-2024 04:48,B3,R4,23.5,64.7,26.5,96.7,2,Off,None,0,14.7,2,3,24.61059669,0,2.072500634,No Action
28-07-2024 08:05,B3,R3,24.3,44.1,14.4,259.2,3,Malfunction,Plumbing,5,12.1,3.3,3,13.99822096,4.159679661,2.786530778,Increase Maintenance
30-03-2024 03:09,B2,R5,30.9,49.4,19.1,262.4,5,Malfunction,None,3,20.3,2.4,2,20.01943728,2.821014796,2.41275546,Increase Maintenance
28-06-2024 09:38,B1,R5,22.5,41.1,41.6,355.5,2,Malfunction,Plumbing,1,15.2,3.8,1,42.44761227,1.142231769,3.993056116,No Action
13-07-2024 17:48,B3,R4,24.8,55.1,5.8,308.7,5,On,None,2,3.2,4.6,2,6.004496767,2.031157952,5.220849228,Monitor Device
16-04-2024 01:57,B1,R10,22,35.5,9.6,489.5,4,Malfunction,Electrical,3,10.4,1.5,0,8.664134907,2.868900223,1.27448837,Adjust Temperature
26-06-2024 01:59,B3,R5,27.3,62.2,6.8,74.1,5,On,Plumbing,1,14.1,1.8,3,7.149770502,1.025246235,2.03537208,Increase Maintenance
13-07-2024 11:01,B3,R6,21.5,62.4,32.5,73,4,On,Electrical,5,11.8,2.1,3,32.55174111,4.695205204,2.483109563,Increase Maintenance
21-05-2024 15:54,B1,R8,24.3,41.9,15.8,82.4,4,Malfunction,None,4,1.6,4.2,3,16.16413938,3.608141663,5.02141005,Increase Maintenance
11-01-2024 04:12,B2,R5,24.2,38.4,26.8,179.1,4,Malfunction,None,1,10.2,3.4,0,28.36561992,1.154384363,3.133319102,Adjust Temperature
13-07-2024 21:18,B3,R7,21,42.2,8.1,490.3,1,Malfunction,None,2,8.4,3.9,1,8.363104205,2.00854443,4.377027786,Increase Maintenance
03-07-2024 08:00,B3,R10,20.8,34.7,34.5,83.2,2,On,HVAC,0,9.1,1.4,3,32.10610217,0,1.677180397,Monitor Device
16-02-2024 05:53,B3,R6,24.8,35.1,6.4,494.5,2,On,Plumbing,3,4.6,3.6,1,5.815517458,2.761716448,3.415314052,Increase Maintenance
14-02-2024 03:49,B2,R6,25.6,57.5,10.6,359.2,5,On,Electrical,4,17.3,4.9,2,10.03776299,4.272170011,4.041119021,Increase Maintenance
05-07-2024 04:21,B1,R10,26.9,58.3,33.9,447.8,2,Malfunction,HVAC,5,20.8,2.8,3,31.86847581,5.082577972,2.730712996,Adjust Temperature
01-02-2024 06:22,B2,R1,24.3,32,15.8,339.9,2,Malfunction,None,2,16.9,3,0,15.31189865,2.08881702,3.561469732,Increase Maintenance
02-02-2024 18:16,B1,R2,27.2,43.4,8.9,396,2,On,Plumbing,0,18.7,2,1,9.579691117,0,2.144332382,No Action
07-08-2024 23:45,B3,R4,29.4,57.6,47.1,310.6,1,Malfunction,Electrical,2,3.3,2.4,3,49.0587615,1.727593227,2.404662005,No Action
17-07-2024 03:25,B3,R7,22.2,55.1,10.7,272.4,0,On,Electrical,5,11.5,1,2,11.00658329,5.380961889,1.037867751,Increase Maintenance
29-03-2024 20:53,B2,R5,26.7,56,17.6,453.6,2,Malfunction,None,3,17.5,2,0,17.21625144,3.058373346,1.97898148,No Action
03-08-2024 00:05,B2,R4,23.1,35.8,49.9,465.3,2,Malfunction,None,3,2.2,3.5,3,49.54826498,3.445019905,3.212998239,Adjust Temperature
31-05-2024 12:33,B3,R5,23.5,38.4,14.9,429.4,2,Malfunction,None,2,21.9,1.3,0,13.82794896,1.994880309,1.276371399,Adjust Temperature
23-06-2024 15:31,B2,R5,21.4,36.6,48.5,429.9,4,Off,None,4,4.4,3.7,0,49.31400371,3.500813667,3.662268771,Adjust Temperature
26-01-2024 08:18,B1,R3,25.4,55.9,31.5,276.2,1,Off,None,3,1.1,1.2,3,31.49279373,2.736337911,1.17247297,Monitor Device
16-05-2024 01:15,B1,R8,26.3,55.3,7.4,376,5,Off,None,0,2.6,1.8,1,7.677294073,0,2.122600549,Adjust Temperature
06-05-2024 07:55,B1,R3,22.9,36,34.8,247.1,1,On,Electrical,1,5,3.3,2,31.96901958,0.84823021,3.378971103,Adjust Temperature
07-02-2024 19:00,B1,R7,21.4,37.5,24.3,94.7,1,On,None,3,21.4,3.9,1,25.91359322,3.10847032,4.512673573,Monitor Device
10-06-2024 19:43,B3,R1,26.1,35.4,32.7,350.3,1,Malfunction,Plumbing,2,15.2,3.5,3,31.92007712,1.738073909,4.157502732,Adjust Temperature
24-01-2024 20:01,B1,R9,26.8,63.2,12.6,74.7,2,On,Plumbing,0,18.2,4.2,3,13.04901885,0,3.795265734,Adjust Temperature
14-06-2024 18:30,B3,R7,24.7,61.3,47.7,284.6,0,Malfunction,Plumbing,3,5.5,3.9,2,52.45741809,3.468656337,4.468412546,Increase Maintenance
15-02-2024 09:36,B2,R8,23.8,37.9,49.1,422.3,2,Off,Electrical,4,22.3,3.9,0,46.16276777,4.017529359,3.139771324,Increase Maintenance
09-05-2024 17:36,B1,R10,20.9,30.4,44.1,84.8,3,Off,None,0,10.9,1.3,1,40.04572884,0,1.126216579,Adjust Temperature
10-04-2024 11:13,B1,R2,25.2,67.2,32.5,222.4,4,Malfunction,Electrical,3,18.6,4.9,3,35.0929241,3.321868215,5.313050669,Adjust Temperature
04-04-2024 02:32,B2,R8,20.4,59,6.1,214.1,2,On,Electrical,3,17.7,3,3,5.940066564,2.535337955,2.437310005,Increase Maintenance
17-05-2024 13:16,B1,R10,26.2,32.2,44.3,134.7,5,On,None,2,14.5,2.1,0,43.76898494,1.7777383,2.038008341,No Action
06-08-2024 13:37,B1,R4,24.7,38.2,34,158.8,1,Off,None,0,2.4,4.6,3,37.13943602,0,4.49261495,Monitor Device
07-07-2024 01:28,B2,R9,27,64.4,34.2,59.8,0,Off,Electrical,3,11.7,1.7,2,33.74366136,2.503309789,1.468019509,Adjust Temperature
07-01-2024 08:11,B3,R10,23.3,41.2,31.6,220.5,0,Off,Plumbing,3,19.1,1.8,0,34.39980908,2.670468785,1.796168265,Monitor Device
05-01-2024 00:44,B3,R9,29.7,48.4,31,478.8,2,Malfunction,None,0,5.9,4.7,1,31.60863339,0,4.20198611,Increase Maintenance
29-06-2024 23:52,B2,R9,22.5,69.2,20.7,286.1,1,Off,None,2,18.7,4.7,2,19.88431937,2.379151622,4.880498411,Monitor Device
18-01-2024 15:12,B3,R2,19.9,49.3,41.2,460.9,0,On,Plumbing,4,3.1,2.5,2,38.2476668,4.159982054,2.08653489,Adjust Temperature
20-02-2024 01:31,B3,R8,27.7,68.7,25.5,74.3,3,On,Plumbing,5,5.1,1.1,1,27.76350701,5.031669223,1.112513312,Increase Maintenance
22-04-2024 14:44,B2,R9,25.7,52.9,27.7,241.1,2,On,Plumbing,1,13.5,4.7,1,28.28990084,0.894006082,4.498284809,No Action
06-02-2024 17:34,B3,R6,24.3,59,37.6,335.9,0,Off,None,1,9.9,3.1,1,34.43145964,1.060231046,2.637747753,Monitor Device
09-03-2024 18:50,B2,R6,22.6,60.9,38.4,349.2,4,Off,None,5,17,2.8,1,39.1005588,4.477151493,2.576491448,Monitor Device
01-05-2024 23:18,B1,R10,22.5,49.9,20.2,113.1,1,Malfunction,Electrical,4,16,2.7,2,20.85013038,4.061791709,2.477019886,Increase Maintenance
26-05-2024 02:04,B3,R8,22.8,53.9,12.8,284.2,1,Malfunction,None,0,13.2,4.2,3,12.70319748,0,4.933560369,Monitor Device
09-07-2024 18:33,B2,R2,25.3,51.2,9.2,168.8,0,Malfunction,Electrical,0,23.8,3.2,1,9.43573015,0,2.71945103,Increase Maintenance
23-02-2024 03:47,B2,R9,23.4,46.4,48.8,84.9,1,Malfunction,Plumbing,3,3.6,2.2,3,49.79927592,3.06633962,2.258374875,No Action
05-08-2024 05:56,B2,R5,24.1,30.3,21.4,202.5,3,Off,Plumbing,1,18.3,4.5,3,21.09949056,1.122268993,4.095147864,Monitor Device
25-02-2024 03:46,B3,R8,25.9,38.5,7.7,338.6,4,Malfunction,HVAC,0,21.1,3.5,2,7.520971654,0,3.687111551,No Action
06-01-2024 12:22,B2,R3,27.9,39.1,6.6,82,4,Off,None,3,5.9,1.1,2,6.356503424,2.488164452,1.050395145,Increase Maintenance
01-01-2024 16:41,B2,R6,23.9,38.2,6.8,391.1,3,On,Electrical,3,17,2.9,2,6.4593046,3.346797626,3.036333328,Increase Maintenance
30-03-2024 09:49,B2,R2,14.9,53.9,47.4,116.6,3,Off,None,2,4.9,3.5,3,46.30876552,1.62711099,3.520148042,Adjust Temperature
07-01-2024 06:53,B2,R2,23.1,44.9,5.3,300.2,2,On,None,1,2.1,4.4,3,4.869793422,1.116220372,4.310880568,Adjust Temperature
22-02-2024 15:35,B1,R2,18.7,49.7,34.5,218.8,4,Malfunction,None,1,2.1,3.9,3,34.59302997,1.198489012,3.882144432,Adjust Temperature
26-03-2024 08:06,B1,R5,22.1,63.4,31,437.3,0,On,Plumbing,2,9.5,4.3,1,29.284828,1.673433786,4.522155839,Increase Maintenance
08-03-2024 20:50,B2,R9,23,57.1,39.6,295.6,4,Off,None,0,1.6,2.1,2,41.60021862,0,1.935998733,Increase Maintenance
12-01-2024 17:00,B3,R4,28.4,52.1,22.9,112.7,5,On,Electrical,0,2.3,4.4,1,23.25178841,0,4.783067316,Increase Maintenance
02-08-2024 14:23,B1,R5,21.4,55.3,47.8,110.3,2,On,Electrical,3,12.5,4.6,0,48.44489593,3.365880338,4.570857967,Adjust Temperature
30-06-2024 02:07,B1,R7,22.6,58.8,17.3,98.5,5,Off,None,4,23.1,3.4,0,16.92408218,4.272619742,3.683635645,Monitor Device
08-04-2024 03:17,B1,R8,23.9,48.4,48.5,255.9,2,On,None,3,19.7,1.1,1,46.57216606,3.561988908,1.318338692,Increase Maintenance
11-07-2024 15:50,B1,R6,27.2,51.9,46.1,264.1,2,Off,Plumbing,2,16,4.2,0,47.23822219,2.127799396,4.270174622,Increase Maintenance
03-08-2024 17:54,B3,R7,21.2,47.7,10.9,279,2,Malfunction,Electrical,2,11.9,2.6,1,10.81675066,1.631524643,2.156221159,Adjust Temperature
20-05-2024 14:57,B3,R4,25.8,53.9,13.6,329,0,Off,None,1,6.6,3,1,13.28895122,0.869895101,2.563945535,No Action
09-06-2024 01:58,B1,R10,23.1,58.7,22.4,144.2,1,On,Electrical,5,10.3,4.5,0,21.25462199,4.360927103,3.883928535,Monitor Device
14-04-2024 10:19,B1,R7,22.6,63.8,6.7,232.3,0,Malfunction,Electrical,3,5.9,3,3,7.173157115,3.590701162,2.901165606,No Action
19-02-2024 15:33,B1,R3,24.9,59,20.4,195.2,0,Off,Plumbing,2,14.1,4.6,3,18.94377854,1.793898159,4.013250869,Monitor Device
11-06-2024 20:33,B1,R3,21.7,65.6,24.6,121.9,1,Off,None,3,14.5,3.5,3,23.51465784,2.473986023,2.859436817,Monitor Device
03-04-2024 04:25,B1,R6,25.7,36.2,46.8,285.1,3,Off,None,0,12,2.4,2,50.53076046,0,1.963815409,Adjust Temperature
06-03-2024 12:28,B3,R3,25.2,50.4,20.1,181.7,2,Off,HVAC,4,10.4,2.1,3,19.0146546,3.855117147,2.117479301,Adjust Temperature
10-08-2024 09:34,B1,R6,24.9,41.2,26.2,105.1,1,Malfunction,HVAC,1,18.8,2.5,1,24.88733738,1.079606957,2.764682319,Adjust Temperature
01-03-2024 06:59,B3,R10,21.6,30.3,11.5,97.8,4,Malfunction,None,3,2.2,3.9,2,12.00185232,3.30379378,3.539451066,Increase Maintenance
08-07-2024 02:46,B3,R7,24,62.4,41,427.3,2,Malfunction,Electrical,4,20.3,3.9,0,42.36038364,4.63373388,3.361953014,Adjust Temperature
13-01-2024 15:51,B3,R4,22,42.5,8.5,167,5,Off,Plumbing,1,19.4,2.9,2,8.051100521,0.94941026,3.374352306,No Action
08-02-2024 14:04,B1,R9,18.6,40.3,5.8,289.2,4,On,None,3,20.6,3.5,0,5.279681752,2.801253383,3.776718027,No Action
23-04-2024 19:44,B3,R5,24.5,39.9,23.8,126.6,5,On,None,0,17.5,2.4,1,22.5380183,0,2.149401145,Monitor Device
04-03-2024 04:18,B1,R8,22.8,60.3,28.9,464.5,1,On,Electrical,4,17.4,2.3,2,29.05615537,3.431390604,2.497385186,Increase Maintenance
18-02-2024 19:42,B1,R9,19.5,68.9,45.8,71.4,4,Off,None,0,18.5,3.9,0,42.65148961,0,4.531509654,Increase Maintenance
13-05-2024 03:27,B3,R9,23.9,48.6,41,413.3,5,Malfunction,Electrical,5,3.1,3.6,3,37.11371126,4.182284175,4.284898746,Increase Maintenance
09-01-2024 03:22,B2,R8,26.1,42,5.3,215.2,3,Off,None,1,5.4,3.2,0,5.51270193,0.974576192,3.279249745,Adjust Temperature
11-05-2024 02:28,B2,R3,35.9,35.4,25.5,168.6,3,On,HVAC,3,13.9,3.9,2,25.91210109,3.196465678,3.999419058,Adjust Temperature
09-08-2024 06:26,B2,R10,26.6,61.1,10.6,317.1,4,Off,HVAC,1,1.8,3.4,1,10.68217374,0.815930089,4.019062993,Monitor Device
29-05-2024 20:52,B1,R10,23.4,49.2,20,388.4,3,Malfunction,Plumbing,3,10.4,3.2,0,20.82593281,2.731986485,3.558363621,Increase Maintenance
12-04-2024 23:33,B1,R10,24.7,38.5,41.5,234.3,5,On,None,3,6.5,2.7,2,38.41503099,3.208842866,2.937544413,No Action
07-05-2024 23:31,B1,R9,24.7,49.4,27.1,320.7,1,On,Plumbing,0,2.6,1.8,1,26.73573128,0,1.610224131,Adjust Temperature
03-03-2024 12:38,B1,R5,23.5,68.1,7.1,453.1,0,Off,Plumbing,1,23.9,2.3,0,7.655294537,0.968222175,2.415027452,No Action
26-04-2024 12:42,B1,R9,22.3,55.9,15.2,358.1,0,Off,HVAC,5,23.8,2.3,2,13.98990826,5.37634857,2.030190341,Monitor Device
16-03-2024 09:36,B3,R5,29.8,40,32.2,476.6,3,Off,HVAC,3,20.5,1.8,1,33.50050079,2.802697677,1.953088948,Adjust Temperature
23-07-2024 12:43,B2,R8,20.7,63.4,9.8,400.5,3,Off,Electrical,1,10.4,3.9,2,9.78587913,1.055664827,4.531657469,Adjust Temperature
26-05-2024 02:57,B3,R3,25.6,62.2,32.7,160.4,3,Malfunction,None,0,1.6,3,0,31.58074833,0,2.807771006,Increase Maintenance
21-04-2024 21:59,B2,R5,27.7,32.9,15.7,434.5,0,Off,Plumbing,0,21.5,1,1,14.68863806,0,1.18189139,Increase Maintenance
06-05-2024 08:28,B3,R7,26.6,56.9,5.8,481.2,0,On,None,5,11.5,2,2,6.04028788,5.761564114,1.965554772,Adjust Temperature
03-02-2024 19:31,B3,R7,21.1,45.5,48.2,366,5,On,None,4,16,3.2,2,45.56508881,3.851287307,3.593154112,Increase Maintenance
21-05-2024 07:05,B2,R1,24.2,46.7,7.8,468.7,2,On,Plumbing,1,23,4.4,1,8.301191597,0.944983865,3.680070225,Adjust Temperature
21-05-2024 03:56,B3,R5,21.1,43.3,9.6,283.7,4,Off,Plumbing,4,22.7,2.7,3,9.716931138,3.782360453,3.088172918,Increase Maintenance
14-05-2024 10:25,B1,R6,19.7,40.1,49.2,116.1,5,On,None,0,8.5,3.3,2,49.01133712,0,2.987177453,Increase Maintenance
18-04-2024 22:01,B2,R5,25.3,53,7.1,325.9,5,On,Plumbing,2,10.9,1.3,3,6.444261707,2.108370895,1.462046575,Adjust Temperature
05-01-2024 04:43,B3,R9,20.6,44.1,9.6,441.7,3,On,None,0,19.8,3.6,3,10.48507858,0,3.251118123,Monitor Device
19-04-2024 13:55,B3,R7,22.1,34.7,42.9,418.5,1,On,Plumbing,0,11.8,2.2,3,40.63973754,0,1.99697183,No Action
02-06-2024 11:43,B2,R7,20.1,61.6,45.9,190.9,2,Malfunction,Electrical,1,1.6,3.2,0,49.4085123,1.003722279,2.990129839,Increase Maintenance
24-07-2024 22:55,B2,R10,18.7,57.9,35.1,424.4,5,On,HVAC,2,13.1,4.6,0,35.28284257,2.212386827,4.806185527,Increase Maintenance
02-02-2024 01:26,B3,R8,22.2,70,32.7,280.5,1,Off,None,5,9.9,2.9,2,30.89205652,4.664309353,2.727002268,Adjust Temperature
24-01-2024 01:11,B1,R2,27.9,43,35.9,263,4,Off,Plumbing,0,19.5,3.1,2,32.50965121,0,3.185962407,Adjust Temperature
11-02-2024 13:12,B2,R3,21.1,58.4,41,51.4,3,Malfunction,HVAC,4,7.5,1.6,2,37.77948236,3.317730176,1.825116168,Increase Maintenance
19-01-2024 03:59,B2,R4,31,36.1,8.9,339.2,2,Malfunction,None,5,20.3,4,0,8.703591254,5.004861189,3.36796128,Monitor Device
08-04-2024 01:12,B2,R9,25.4,32.5,9.2,93.3,4,Malfunction,HVAC,5,22.9,3.5,0,9.833999732,4.788916313,2.820995006,Adjust Temperature
